,baseMean,log2FoldChange,pvalue,padj
FBgn0032484,7.71602394043083,-2.035967548943964,0.2994319743684147,0.8625172805091849
FBgn0032522,3.4056905028356894,2.1081092015916574,0.05862620857536118,0.8625172805091849
FBgn0267243,3.4781313654119366,-2.992090917473606,0.0003539484459378854,0.5474410242951804
FBgn0266308,4.149272498563677,-2.7327828347652816,0.13086312927489055,0.8625172805091849
FBgn0028949,3.854344520257648,-3.1224555595710455,0.373900966300059,0.8625172805091849
FBgn0013433,22.295866826254912,-3.386557957311771,0.3591800354239267,0.8625172805091849
FBgn0040262,6.361960309334198,-2.317624121820771,0.059138413868332566,0.8625172805091849
FBgn0032614,9.782716630220737,-3.5527842248574486,0.19834552120544657,0.8625172805091849
FBgn0032660,6.819873152407585,-3.386465145155879,0.09004148120604054,0.8625172805091849
FBgn0032706,35.208461412183034,-2.280051808431966,0.3703153881463476,0.8625172805091849
FBgn0045852,4.312298551322051,2.103591470374977,0.34375805249554325,0.8625172805091849
FBgn0032719,4.20089605225628,-2.7268813065267676,0.3675346404452383,0.8625172805091849
FBgn0015380,149.93264965363332,-2.427760010939679,0.17035429465073126,0.8625172805091849
FBgn0032770,19.676499231106998,-2.9243103607220107,0.15728014713353045,0.8625172805091849
FBgn0032780,5.735966479226984,2.8319809500661397,0.24798629162662902,0.8625172805091849
FBgn0032809,6.330919930970187,-2.362639705303206,0.014078195307311591,0.8625172805091849
FBgn0032850,60.61314422735117,-2.7408297399222583,0.0020383034065560046,0.7344751675069051
FBgn0067312,3.5705651401621687,2.176155260143154,0.03425718366334202,0.8625172805091849
FBgn0032908,4.519005147944958,-3.327401425856508,0.3254212467590408,0.8625172805091849
FBgn0026255,5.4565311996940835,-3.5744724182906724,2.7621388556054416e-05,0.2693914025871987
FBgn0032981,3.4517496381422816,-2.5453283869315437,0.3261530912840262,0.8625172805091849
FBgn0264793,14.360550067664903,2.750726516589532,0.2587923954974869,0.8625172805091849
FBgn0266616,6.043260765979698,2.335563022368127,0.0487280971979075,0.8625172805091849
