,log2FoldChange
FBgn0024150,-0.6652399285283669
FBgn0267988,-0.6656339057981826
FBgn0030613,-0.6657998048419648
FBgn0039258,-0.6660812656635369
FBgn0265873,-0.6664638361260903
FBgn0052227,-0.6664722231714783
FBgn0265419,-0.6674835632391526
FBgn0263601,-0.6678195677635751
FBgn0031713,-0.6678593472994268
FBgn0263665,-0.6683378730841399
FBgn0031319,-0.6684268614046446
FBgn0035272,-0.6703042796524741
FBgn0036519,-0.6709779141654615
FBgn0034406,-0.671145995017145
FBgn0026361,-0.6713266670509687
FBgn0038420,-0.672354755927368
FBgn0032816,-0.6724904213655897
FBgn0033243,-0.672659330840914
FBgn0264698,-0.6727904662606357
FBgn0033749,-0.6730877091897624
FBgn0085426,-0.673318298629062
FBgn0028402,-0.6742816100176225
FBgn0003250,-0.6743681268212997
FBgn0050428,-0.6745312637979413
FBgn0039282,-0.6747117492152406
FBgn0040045,-0.6747771656669064
FBgn0030671,-0.6748952617028952
FBgn0035922,-0.6750534415366733
FBgn0034935,-0.6756580891987235
FBgn0267228,-0.6757873439506209
FBgn0003719,-0.6766223729338171
FBgn0030398,-0.6768419801605161
FBgn0037616,-0.6770604722277797
FBgn0033732,-0.6775477922302633
FBgn0033754,-0.6778140491514323
FBgn0037439,-0.6781119854084409
FBgn0086677,-0.6782145494129911
FBgn0003892,-0.6782853987757335
FBgn0263132,-0.6784732141170039
FBgn0263744,-0.678734889033168
FBgn0250788,-0.6789454128509022
FBgn0052971,-0.6789575995634601
FBgn0010488,-0.6790730069036592
FBgn0037569,-0.6793447871350301
FBgn0067905,-0.6794593958127586
FBgn0030983,-0.6796094633423155
FBgn0005590,-0.6797893921141704
FBgn0250867,-0.6800393636550708
FBgn0286785,-0.6802323873182697
FBgn0040524,-0.6812583730460825
FBgn0039755,-0.6817944270922726
FBgn0038579,-0.6823288500622119
FBgn0033636,-0.6825620904827892
FBgn0082989,-0.6827499854589862
FBgn0032744,-0.6829089495181625
FBgn0033528,-0.6830797960497647
FBgn0033767,-0.6836731363439241
FBgn0044028,-0.683788643911092
FBgn0038784,-0.6843714506316602
FBgn0035348,-0.6848475273953971
FBgn0267590,-0.685205335795093
FBgn0001324,-0.6853119584950105
FBgn0263391,-0.6858958346879989
FBgn0029082,-0.6860415082450216
FBgn0053051,-0.6862793272406729
FBgn0031053,-0.6871277455802051
FBgn0038881,-0.6871873065225814
FBgn0250814,-0.6874580536766633
FBgn0029740,-0.6877098712434797
FBgn0036482,-0.6877372278525493
FBgn0053137,-0.6883820964080667
FBgn0032422,-0.6883897321168018
FBgn0266179,-0.6886583286868487
FBgn0265298,-0.6890358520230521
FBgn0032670,-0.6902855587118852
FBgn0004168,-0.6905887747428475
FBgn0031645,-0.6908892824662898
FBgn0261873,-0.6909772305633451
FBgn0027790,-0.6916811134054964
FBgn0037042,-0.6917703480276304
FBgn0037265,-0.6923480246763324
FBgn0267640,-0.6925966337095988
FBgn0035286,-0.6930539939174188
FBgn0029646,-0.6931745067414726
FBgn0039633,-0.6931770168980929
FBgn0052150,-0.6931795025649662
FBgn0266889,-0.6932054842192938
FBgn0038869,-0.6944644677032317
FBgn0003068,-0.6950212934493077
FBgn0010109,-0.6954010949291092
FBgn0033486,-0.6961378497158127
FBgn0034568,-0.6963206120164868
FBgn0265262,-0.6967605331489511
FBgn0031393,-0.6974675678635112
FBgn0025790,-0.6981339765376823
FBgn0029810,-0.6990620097417518
FBgn0051921,-0.6991927912822153
FBgn0028561,-0.6997022469093996
FBgn0028983,-0.700300476192722
FBgn0028541,-0.7008119976548437
FBgn0085243,-0.7009175090947788
FBgn0038603,-0.7009893199800582
FBgn0035849,-0.7010665872882405
FBgn0030721,-0.7012880498516217
FBgn0265671,-0.701988282466409
FBgn0030600,-0.7022885768132561
FBgn0025837,-0.7037488501137308
FBgn0054057,-0.7038759088525915
FBgn0260990,-0.7045223182965308
FBgn0027106,-0.7050203772563904
FBgn0036791,-0.7061357145447262
FBgn0030893,-0.7062197662471272
FBgn0053207,-0.7062450825326386
FBgn0261113,-0.7063197740489544
FBgn0036348,-0.7064696879499589
FBgn0050115,-0.7073444868582764
FBgn0053169,-0.7073906980258636
FBgn0261373,-0.7081361051301868
FBgn0037705,-0.7082008711151867
FBgn0001099,-0.7085865215480478
FBgn0030451,-0.7095016483038021
FBgn0266763,-0.7104239594897909
FBgn0028496,-0.710910611394205
FBgn0031632,-0.7112859022563817
FBgn0267624,-0.7113990282771229
FBgn0051148,-0.7114030265768647
FBgn0031836,-0.7118292237817606
FBgn0283499,-0.7120794371901819
FBgn0032178,-0.7122184973126965
FBgn0040068,-0.7124517010333191
FBgn0031636,-0.7124534231305789
FBgn0036007,-0.7129794676332114
FBgn0030479,-0.7135548511589985
FBgn0085283,-0.7138274668334559
FBgn0035911,-0.7142066145512099
FBgn0032805,-0.7144179538819704
FBgn0286827,-0.7157771332327555
FBgn0011653,-0.7165588228413615
FBgn0038180,-0.7179334147738945
FBgn0037562,-0.7182055778095102
FBgn0034447,-0.7185768206286642
FBgn0031456,-0.7187039992973275
FBgn0033685,-0.7191533123978328
FBgn0033272,-0.7193863699063976
FBgn0052679,-0.7194307801583412
FBgn0014141,-0.7195443708539044
FBgn0037275,-0.7199027995992178
FBgn0052104,-0.7200889806954683
FBgn0026320,-0.7211838680892337
FBgn0028852,-0.7214170364283323
FBgn0026666,-0.7217831274765575
FBgn0038582,-0.7227883142508102
FBgn0034049,-0.7235320015331566
FBgn0037594,-0.7243671459960346
FBgn0038166,-0.7244391341325161
FBgn0030676,-0.7245466461351724
FBgn0032658,-0.7248899916867905
FBgn0020521,-0.7253050398605655
FBgn0031707,-0.7253868760089619
FBgn0053144,-0.7255973292596971
FBgn0250910,-0.7257465688902539
FBgn0266683,-0.7264297542046092
FBgn0026239,-0.727913945487248
FBgn0053493,-0.7279574331646075
FBgn0267079,-0.7281402024488857
FBgn0005558,-0.7286251238919713
FBgn0032002,-0.728636909285883
FBgn0032119,-0.728804869206061
FBgn0053143,-0.7293316745249733
FBgn0266748,-0.729342861318952
FBgn0267641,-0.7298921821308466
FBgn0264891,-0.7301122965517595
FBgn0038619,-0.7301372041909625
FBgn0259195,-0.7302445208873559
FBgn0029643,-0.7306585966952371
FBgn0031392,-0.7306602040687705
FBgn0033086,-0.7309417647093245
FBgn0263864,-0.7310971484374418
FBgn0035678,-0.7314618130160015
FBgn0043854,-0.7327167430328196
FBgn0054001,-0.7333952303653826
FBgn0030992,-0.7335299339814346
FBgn0038055,-0.733896397711638
FBgn0051551,-0.7340094773681866
FBgn0005672,-0.7341590257765972
FBgn0031461,-0.7351200188655139
FBgn0034411,-0.7351819447460527
FBgn0085397,-0.7355349690047703
FBgn0085433,-0.7355904398950645
FBgn0036416,-0.7359219437213211
FBgn0259242,-0.7361885962534312
FBgn0037816,-0.7364120001306458
FBgn0052483,-0.7375205052999896
FBgn0015572,-0.738541077774835
FBgn0054031,-0.7393560258476193
FBgn0039015,-0.7396424701818701
FBgn0027609,-0.7400019077085975
FBgn0038128,-0.7407679402457059
FBgn0266346,-0.7414050310150087
FBgn0050288,-0.7417598568237281
FBgn0035689,-0.7425753703267559
FBgn0260932,-0.7429698041494425
FBgn0054012,-0.7432436508963735
FBgn0037845,-0.7440014872002328
FBgn0050379,-0.7441747344231828
FBgn0265937,-0.7445822527885511
FBgn0030204,-0.7455989441883426
FBgn0038105,-0.7457205031407967
FBgn0052703,-0.7460527171910746
FBgn0265377,-0.7464193955364182
FBgn0039167,-0.7468180447480424
FBgn0085464,-0.7487745851047403
FBgn0033518,-0.7490260166421594
FBgn0039647,-0.750330000521238
FBgn0261830,-0.7506297159700333
FBgn0031490,-0.7515851827427992
FBgn0031639,-0.7516559353299404
FBgn0029523,-0.7517485024641912
FBgn0032228,-0.75197487420059
FBgn0000565,-0.7520145725405162
FBgn0034058,-0.7524903652336778
FBgn0034849,-0.754582352696911
FBgn0000229,-0.755082088146968
FBgn0040392,-0.7553783602910287
FBgn0029137,-0.7554208688678671
FBgn0053302,-0.7555302229459289
FBgn0035532,-0.7567049274026834
FBgn0262741,-0.7567637202511687
FBgn0033687,-0.7567680695464727
FBgn0035241,-0.7567782024635086
FBgn0005666,-0.7579818485052419
FBgn0039257,-0.758034212717864
FBgn0027287,-0.7584799921842049
FBgn0264678,-0.7584878986663036
FBgn0029826,-0.7586755281831022
FBgn0265434,-0.7590126535464318
FBgn0035824,-0.7593763985612
FBgn0035542,-0.7598308326637302
FBgn0033476,-0.7602964213053873
FBgn0030271,-0.7605999215060513
FBgn0026369,-0.7607085570324271
FBgn0036222,-0.7607297010634998
FBgn0032235,-0.7613901580257072
FBgn0034820,-0.7616576394442802
FBgn0039013,-0.7619111070911587
FBgn0259994,-0.7622747561423328
FBgn0266679,-0.7625074304635853
FBgn0085421,-0.7646263246845202
FBgn0004620,-0.7650425751966954
FBgn0011676,-0.765169446164628
FBgn0029892,-0.765649416233477
FBgn0259210,-0.7662357207216846
FBgn0034248,-0.7663020389191416
FBgn0034796,-0.7669235524103529
FBgn0266319,-0.7671428037034407
FBgn0260943,-0.7671701973693446
FBgn0265417,-0.7672747245005007
FBgn0027108,-0.7677187822483231
FBgn0031220,-0.7687848467028218
FBgn0040705,-0.7694195060225362
FBgn0034585,-0.7694265584665961
FBgn0011818,-0.7697922698471553
FBgn0004052,-0.7710541671356252
FBgn0001077,-0.7710551835212085
FBgn0032629,-0.7713854121524742
FBgn0260933,-0.7714348681977599
FBgn0266129,-0.7714803533552727
FBgn0033654,-0.7719270133460548
FBgn0263663,-0.7720698889037201
FBgn0031715,-0.7730981321493549
FBgn0003254,-0.7731639734871936
FBgn0051485,-0.7732527868332593
FBgn0262813,-0.7735183906538586
FBgn0030997,-0.7738334517240626
FBgn0264706,-0.7748646379244247
FBgn0085408,-0.7750417879745977
FBgn0262514,-0.7751437617588943
FBgn0039189,-0.7751738857688358
FBgn0038385,-0.7753951675854299
FBgn0000719,-0.7756752751341511
FBgn0039622,-0.7757920446144093
FBgn0051118,-0.7760627136545839
FBgn0050161,-0.7761750882754297
FBgn0032076,-0.7763963657114624
FBgn0034440,-0.7768383684935521
FBgn0028369,-0.7779308754694682
FBgn0000633,-0.7782399090504253
FBgn0037378,-0.7787036772800047
FBgn0038837,-0.7792019774853334
FBgn0265345,-0.7792062504602707
FBgn0265722,-0.7792685820688796
FBgn0032261,-0.7802047339998543
FBgn0035315,-0.7802427698044582
FBgn0266268,-0.7811633156269496
FBgn0032688,-0.782519148463439
FBgn0266465,-0.7826865873285752
FBgn0032377,-0.7841313354187194
FBgn0051922,-0.7842663976360421
FBgn0036648,-0.7845084932872398
FBgn0026059,-0.7850415211238473
FBgn0028893,-0.7851595135886333
FBgn0039941,-0.7854415388684862
FBgn0035372,-0.7854502883693731
FBgn0031547,-0.7865227105854662
FBgn0004832,-0.7875137949855389
FBgn0262100,-0.7876161821470675
FBgn0262139,-0.7877015937627537
FBgn0038788,-0.7884305784503784
FBgn0051683,-0.78877209532974
FBgn0029504,-0.7894794085361637
FBgn0263113,-0.7894815352140794
FBgn0030017,-0.7895939229988811
FBgn0261380,-0.7896016410137215
FBgn0259211,-0.7896430429152875
FBgn0033564,-0.7901564624611931
FBgn0038977,-0.7903497129495043
FBgn0030994,-0.7907006850431116
FBgn0039343,-0.7907572872241732
FBgn0083986,-0.7912212103556866
FBgn0003388,-0.7913831320574883
FBgn0035131,-0.7940210650033964
FBgn0034956,-0.7941217175008416
FBgn0028871,-0.7950758043437575
FBgn0031760,-0.7951134176576127
FBgn0036150,-0.7965102843630851
FBgn0034221,-0.7971462947106767
FBgn0267058,-0.7977569181696695
FBgn0011236,-0.7982264208226801
FBgn0025455,-0.800330636539973
FBgn0029693,-0.8005412549505105
FBgn0267087,-0.800941955620069
FBgn0030313,-0.8018740773136259
FBgn0263258,-0.8019888845832671
FBgn0083963,-0.8022500840388817
FBgn0041627,-0.8028343251989764
FBgn0031018,-0.8034976593372255
FBgn0053082,-0.8040610349111961
FBgn0039009,-0.8048388035629989
FBgn0286198,-0.8055701757974176
FBgn0031879,-0.8060397569750656
FBgn0031032,-0.8061841492425071
FBgn0263656,-0.806544230318544
FBgn0036810,-0.8073588759452925
FBgn0032230,-0.8076470976004309
FBgn0000542,-0.807652703867638
FBgn0035235,-0.8077065702666119
FBgn0032693,-0.8079441829310018
FBgn0003865,-0.8081656903847476
FBgn0037521,-0.8081671462702984
FBgn0260499,-0.8083710197409724
FBgn0003326,-0.8088427711506911
FBgn0267383,-0.8088474378336736
FBgn0001247,-0.8092065473478501
FBgn0052163,-0.8095549285082643
FBgn0021875,-0.8097365475551196
FBgn0000094,-0.8099198926570187
FBgn0262163,-0.8103878395859745
FBgn0033459,-0.8104102420115786
FBgn0082974,-0.8107714807971561
FBgn0036481,-0.8113682512552142
FBgn0050502,-0.811900659649062
FBgn0039463,-0.8122289880060166
FBgn0035677,-0.8127989628551529
FBgn0052521,-0.8131525977373023
FBgn0037921,-0.8135299573451817
FBgn0037548,-0.813553440796158
FBgn0034458,-0.8138992153141538
FBgn0032211,-0.8140428328998015
FBgn0037280,-0.8147877928370832
FBgn0030290,-0.8153479037950261
FBgn0030659,-0.8157742739691125
FBgn0050296,-0.8159434901601799
FBgn0263586,-0.816010473269653
FBgn0010398,-0.8161813801073049
FBgn0083973,-0.8162622671594398
FBgn0040071,-0.8164111177075045
FBgn0037069,-0.8167804592707887
FBgn0031970,-0.8179887542251778
FBgn0261835,-0.8186600218315239
FBgn0261999,-0.8187240831804223
FBgn0004901,-0.8191865320180376
FBgn0033748,-0.8203016322237612
FBgn0031718,-0.820908435775145
FBgn0266939,-0.8210280995971687
FBgn0000044,-0.8212252792185096
FBgn0050441,-0.8213762215597361
FBgn0035101,-0.822186285321601
FBgn0034275,-0.822343701003688
FBgn0003082,-0.8225845366490633
FBgn0052783,-0.8226694196996102
FBgn0036366,-0.822763700511654
FBgn0262620,-0.8227770420045861
FBgn0033240,-0.8234818129939752
FBgn0034578,-0.823575229065875
FBgn0033521,-0.8237582299842519
FBgn0036992,-0.823914339270845
FBgn0020299,-0.8246564322026476
FBgn0029939,-0.8250241370170481
FBgn0052666,-0.82564568065936
FBgn0003074,-0.8258066590878439
FBgn0034321,-0.8264088226297075
FBgn0086785,-0.8267487322721141
FBgn0035227,-0.8274456223234986
FBgn0052814,-0.82819491020184
FBgn0029851,-0.8291056263209801
FBgn0262604,-0.8298342018220027
FBgn0003137,-0.8300449301790438
FBgn0036742,-0.8300769928495328
FBgn0004197,-0.8309669580502131
FBgn0052313,-0.8311141603006532
FBgn0265427,-0.8315429742652789
FBgn0036771,-0.8319540857076774
FBgn0011336,-0.8325062710031883
FBgn0015602,-0.832729361934939
FBgn0040682,-0.8327444372473183
FBgn0027597,-0.8328617586860116
FBgn0266727,-0.8328686438784284
FBgn0001319,-0.833401420298389
FBgn0034501,-0.8334414611652073
FBgn0082582,-0.8337479038733765
FBgn0087012,-0.834231487342283
FBgn0032225,-0.8343836017003277
FBgn0033813,-0.8357792517226719
FBgn0003042,-0.835826113829524
FBgn0284408,-0.8359561114399178
FBgn0265303,-0.8363486675301043
FBgn0266099,-0.836845946099099
FBgn0053513,-0.8370109818913913
FBgn0267001,-0.8372412378290239
FBgn0036183,-0.8379957065685754
FBgn0264862,-0.8383662245766657
FBgn0025878,-0.838408734189501
FBgn0030217,-0.8391779788779823
FBgn0031741,-0.8411487569688116
FBgn0030786,-0.8415997531991156
FBgn0020312,-0.8418323487186814
FBgn0035504,-0.8426092685480641
FBgn0051514,-0.8426147800061956
FBgn0052392,-0.8432172003375428
FBgn0036271,-0.8436959739439918
FBgn0037513,-0.8438614424345665
FBgn0037050,-0.8440554299751221
FBgn0000557,-0.8450977628969549
FBgn0014380,-0.845118509391442
FBgn0001311,-0.8451376430401849
FBgn0053526,-0.845870771574311
FBgn0085411,-0.846374723001525
FBgn0003053,-0.8471204749027976
FBgn0011202,-0.847439193963588
FBgn0266744,-0.8486299625217603
FBgn0020251,-0.8496794465236067
FBgn0259697,-0.8500867820921475
FBgn0035724,-0.8505514641976402
FBgn0263608,-0.8507999167256569
FBgn0035023,-0.8508271932470033
FBgn0034514,-0.8525029888811835
FBgn0035619,-0.8525300762460729
FBgn0029799,-0.8544669661639112
FBgn0020257,-0.8549030642230558
FBgn0003091,-0.8550896583325429
FBgn0030837,-0.8553262394933125
FBgn0050409,-0.8556069948233712
FBgn0029974,-0.8557037229033428
FBgn0036567,-0.8557253709197392
FBgn0010383,-0.8565766489059078
FBgn0263076,-0.8565781691896387
FBgn0264395,-0.8566084807899309
FBgn0029761,-0.8576797634690674
FBgn0036723,-0.8576979160255322
FBgn0004167,-0.85779523760975
FBgn0041713,-0.8585645140779034
FBgn0030029,-0.8589165999932932
FBgn0003513,-0.8592796749147965
FBgn0034446,-0.8593351801394152
FBgn0034140,-0.8598274662857512
FBgn0264090,-0.860119669441797
FBgn0283545,-0.86072471865489
FBgn0001217,-0.8611415677165115
FBgn0037570,-0.8623767391173884
FBgn0261444,-0.8625492247903581
FBgn0030510,-0.8631506865618279
FBgn0005586,-0.864421556358788
FBgn0037213,-0.8644557194943244
FBgn0036549,-0.8648134752764547
FBgn0025712,-0.8648184493531784
FBgn0031817,-0.8651670884801862
FBgn0040532,-0.8653857974397794
FBgn0040338,-0.8654535688143494
FBgn0001296,-0.8668058023209227
FBgn0054039,-0.8669781150657193
FBgn0036899,-0.8675680674994741
FBgn0037942,-0.8676312095979895
FBgn0036670,-0.868561201775594
FBgn0266756,-0.8686008758420859
FBgn0001235,-0.8686336755098932
FBgn0265376,-0.8695390658159353
FBgn0083027,-0.8696390267271308
FBgn0265048,-0.8699301247988693
FBgn0027341,-0.8705051762388161
FBgn0052447,-0.870845558811826
FBgn0004885,-0.8709224288584577
FBgn0265533,-0.87133681125918
FBgn0051414,-0.8716163575738415
FBgn0032149,-0.8728003502992339
FBgn0033274,-0.8731560474450126
FBgn0032590,-0.873413299777865
FBgn0053056,-0.873724085352003
FBgn0039736,-0.8743443623484349
FBgn0261341,-0.8757881699203071
FBgn0031460,-0.8759567338575001
FBgn0001083,-0.8760732218956228
FBgn0002735,-0.8764057781898598
FBgn0034210,-0.8764678941673044
FBgn0027330,-0.8765178248455716
FBgn0033210,-0.8772434971705002
FBgn0038810,-0.8780041527836964
FBgn0033373,-0.8785526870893555
FBgn0039792,-0.8785803164467996
FBgn0039856,-0.8789310586285195
FBgn0040234,-0.8796852455476585
FBgn0021776,-0.8797898574049912
FBgn0034963,-0.8798981054644884
FBgn0015618,-0.8800490016805751
FBgn0265193,-0.8808507823305601
FBgn0051211,-0.8810605312423138
FBgn0027556,-0.8819776407752914
FBgn0265707,-0.8820570864637958
FBgn0002945,-0.8820706550748632
FBgn0050047,-0.8831078512342256
FBgn0267014,-0.8832225860917562
FBgn0265045,-0.8838334530883923
FBgn0033836,-0.88391654259648
FBgn0038632,-0.8843605590145591
FBgn0082988,-0.8849620326501076
FBgn0033774,-0.8853298693357937
FBgn0040805,-0.8864518233339544
FBgn0053504,-0.8867742248384916
FBgn0051477,-0.8869731441983343
FBgn0034488,-0.8870409374511328
FBgn0051040,-0.8872892374350954
FBgn0000153,-0.8884368989923607
FBgn0032399,-0.8890676776592672
FBgn0266636,-0.8896394159986464
FBgn0026872,-0.889754390284797
FBgn0052706,-0.8900727344815131
FBgn0265153,-0.891445363932865
FBgn0085434,-0.8926562322552867
FBgn0028552,-0.8931814516802807
FBgn0265362,-0.8934500728576745
FBgn0034075,-0.8936739722396368
FBgn0028500,-0.8949088141623921
FBgn0030807,-0.8949119022661083
FBgn0050163,-0.8955855132778925
FBgn0261514,-0.8964179974479337
FBgn0041184,-0.8975253578118149
FBgn0259246,-0.8977454691368
FBgn0028993,-0.898075204076844
FBgn0028426,-0.8984048251113529
FBgn0039896,-0.8994169551900522
FBgn0034473,-0.8997995298077403
FBgn0037849,-0.9003155364697661
FBgn0052808,-0.9003824823414361
FBgn0030759,-0.9005176171898398
FBgn0039180,-0.9006662958770228
FBgn0014143,-0.9007572580038333
FBgn0261831,-0.900888553904839
FBgn0031719,-0.9016434436202142
FBgn0038475,-0.9020068654497011
FBgn0030289,-0.9028799712375095
FBgn0260746,-0.9031740482280891
FBgn0266617,-0.9031772918783654
FBgn0038926,-0.9033235171755954
FBgn0035171,-0.9037002256670094
FBgn0261258,-0.9038674182922835
FBgn0003975,-0.904894251874993
FBgn0038194,-0.904943340960063
FBgn0085237,-0.9050471105248304
FBgn0030931,-0.9051658399863094
FBgn0031621,-0.905189308856056
FBgn0050187,-0.9052778969445217
FBgn0250835,-0.9059205738849498
FBgn0034647,-0.9060393649816098
FBgn0035106,-0.906995035370276
FBgn0036972,-0.9076808489624524
FBgn0030148,-0.9080461537647267
FBgn0054010,-0.9084024558197016
FBgn0039911,-0.9093949809726088
FBgn0000636,-0.909583432268532
FBgn0266690,-0.9106324474316232
FBgn0052554,-0.9110079988683172
FBgn0030645,-0.9119108357782838
FBgn0016694,-0.9124511192945576
FBgn0037356,-0.9131733549761588
FBgn0034657,-0.913340255387547
FBgn0263088,-0.9161781504540447
FBgn0034279,-0.9162071378157921
FBgn0040984,-0.9162157534872446
FBgn0032681,-0.9169219606988609
FBgn0010240,-0.9173603230999744
FBgn0035856,-0.917685063057097
FBgn0035762,-0.9190749821421631
FBgn0030876,-0.9206349433955012
FBgn0034259,-0.9207672177182301
FBgn0025881,-0.920823206782039
FBgn0000241,-0.9215088805449115
FBgn0023510,-0.9216270242478338
FBgn0038165,-0.9219252667384128
FBgn0286723,-0.9224615302516362
FBgn0043362,-0.9225901690885137
FBgn0082585,-0.9228489967074718
FBgn0035571,-0.9232313520618104
FBgn0085442,-0.9250187683029021
FBgn0000046,-0.925340725795133
FBgn0035725,-0.9256426615974128
FBgn0283451,-0.9261144289709996
FBgn0039590,-0.9271811958062721
FBgn0085410,-0.9272560687745642
FBgn0039169,-0.9277601404223377
FBgn0051032,-0.9279490530804354
FBgn0037842,-0.928438800820421
FBgn0034436,-0.9285165531384871
FBgn0030010,-0.9288522118366498
FBgn0024366,-0.9294174170110655
FBgn0265001,-0.929501213112421
FBgn0034513,-0.9301871339162442
FBgn0014135,-0.9302130390781429
FBgn0039129,-0.9302748279915984
FBgn0038012,-0.9303665546247724
FBgn0263220,-0.9308568694067838
FBgn0039734,-0.9310044887505401
FBgn0040965,-0.9319465964410768
FBgn0039852,-0.9326610068954718
FBgn0063368,-0.934190399460675
FBgn0030485,-0.9344065940437702
FBgn0032031,-0.9352596074222704
FBgn0263111,-0.9352908464726236
FBgn0267936,-0.9353059139716339
FBgn0020616,-0.9363814809711123
FBgn0030572,-0.9368209784717579
FBgn0000119,-0.9368343615456067
FBgn0011723,-0.9371546841174779
FBgn0267036,-0.9382484990880429
FBgn0019650,-0.9392242866090926
FBgn0034990,-0.9393805002273655
FBgn0040491,-0.9396494296129669
FBgn0034493,-0.9408682206890717
FBgn0031538,-0.9416212044509458
FBgn0035158,-0.942235341372842
FBgn0039434,-0.9423184142903793
FBgn0083940,-0.9423340137959415
FBgn0031981,-0.9429188991952207
FBgn0265880,-0.9436606652941232
FBgn0034087,-0.9443644198263664
FBgn0033610,-0.9448548359315128
FBgn0019661,-0.945530535829666
FBgn0037395,-0.9457913779159054
FBgn0266377,-0.9459354494774683
FBgn0003308,-0.9464898813098094
FBgn0040107,-0.9466125527446111
FBgn0262354,-0.9471628840703018
FBgn0033054,-0.948034231676399
FBgn0036910,-0.9483501219666365
FBgn0030989,-0.9484436116580175
FBgn0040487,-0.9485175701764564
FBgn0038028,-0.9489795872636091
FBgn0033855,-0.9502637406679496
FBgn0039008,-0.9508629756112974
FBgn0001123,-0.952120892001685
FBgn0020906,-0.9538612250459635
FBgn0035282,-0.9539190917355225
FBgn0035334,-0.9541461674799959
FBgn0035632,-0.9547508325200237
FBgn0052351,-0.9551379487508225
FBgn0016123,-0.9556957335664366
FBgn0031611,-0.9574298239599763
FBgn0083123,-0.9580874528226047
FBgn0003463,-0.9584994052058002
FBgn0030954,-0.9600515060237133
FBgn0039629,-0.9614400248754219
FBgn0038330,-0.9649922971604564
FBgn0034985,-0.9650081858664672
FBgn0030675,-0.965996701285245
FBgn0050043,-0.9665684038352989
FBgn0037007,-0.9683979763763743
FBgn0267505,-0.9685241730257652
FBgn0032813,-0.9686398883026434
FBgn0032602,-0.968666176422446
FBgn0262867,-0.969463009391526
FBgn0264481,-0.9694829533337441
FBgn0025832,-0.97059027234097
FBgn0044049,-0.9706545340469336
FBgn0261434,-0.9723693317309489
FBgn0085322,-0.9724433397924557
FBgn0035521,-0.973053061108721
FBgn0023523,-0.9731144532812706
FBgn0020391,-0.9731219115634777
FBgn0040031,-0.9738892217644685
FBgn0016762,-0.9750123946032517
FBgn0261356,-0.9751567382884264
FBgn0265356,-0.9751588338869301
FBgn0286833,-0.9754605414205991
FBgn0264617,-0.9761773958904706
FBgn0027594,-0.9769716825024083
FBgn0026874,-0.9778015081845862
FBgn0039254,-0.9786619299916804
FBgn0262532,-0.9794735596586803
FBgn0040355,-0.9799477039432946
FBgn0025616,-0.9800403925283827
FBgn0030400,-0.980155027617926
FBgn0050345,-0.9807888424420628
FBgn0034515,-0.9809651960776384
FBgn0002937,-0.9817073319573086
FBgn0266808,-0.9825658378288804
FBgn0001114,-0.9831205638156963
FBgn0019968,-0.9833816769610645
FBgn0263316,-0.9850143949015183
FBgn0037122,-0.9855741503967315
FBgn0039139,-0.9861281805416318
FBgn0004368,-0.9868522448343526
FBgn0086671,-0.9881023006244471
FBgn0036240,-0.98813332763028
FBgn0261287,-0.9894322544029611
FBgn0265991,-0.9896965335314823
FBgn0040349,-0.9897921767234691
FBgn0029896,-0.9908201035118447
FBgn0021874,-0.9909685294108639
FBgn0040607,-0.9920656805814821
FBgn0030484,-0.9929279487819408
FBgn0267252,-0.9940749989565791
FBgn0003411,-0.9941017390448919
FBgn0050046,-0.9950747501458789
FBgn0052006,-0.9960576158097263
FBgn0023388,-0.9976630608102107
FBgn0263776,-0.9988137895235921
FBgn0003002,-0.9998371982063463
FBgn0010241,-1.0000718021636779
FBgn0040697,-1.0005331796581118
FBgn0038246,-1.0005345250518058
FBgn0020415,-1.0011678440337322
FBgn0015714,-1.0012086776211273
FBgn0035470,-1.0013550007369714
FBgn0050015,-1.0015464472392057
FBgn0034850,-1.0019421896550613
FBgn0053289,-1.0021175902114565
FBgn0039266,-1.0026136161185153
FBgn0286042,-1.0027499252088046
FBgn0014342,-1.0037465537042722
FBgn0031675,-1.003771900723894
FBgn0033027,-1.0048368903551232
FBgn0030662,-1.006613369410131
FBgn0039836,-1.00820573533143
FBgn0037498,-1.0089997966309991
FBgn0011559,-1.0101897176108778
FBgn0259173,-1.0121509424564874
FBgn0267180,-1.0127044954058038
FBgn0283494,-1.012819023186975
FBgn0263019,-1.0131552227127822
FBgn0034797,-1.0140377490312518
FBgn0052255,-1.0144111057340337
FBgn0259192,-1.0144348558135974
FBgn0050089,-1.0146682767417015
FBgn0083972,-1.0168515726643679
FBgn0016715,-1.018243417217551
FBgn0037078,-1.0201165956954654
FBgn0031717,-1.0212448869192516
FBgn0032428,-1.0213290804294535
FBgn0266625,-1.0217136114261116
FBgn0026179,-1.022525957847132
FBgn0259823,-1.0228154633936881
FBgn0010424,-1.024153139857788
FBgn0011693,-1.0243256263575833
FBgn0261503,-1.0245602505955693
FBgn0041621,-1.0255106454797596
FBgn0262636,-1.026688187016638
FBgn0002543,-1.027337908269492
FBgn0267169,-1.0279642258573103
FBgn0032419,-1.0280621134157932
FBgn0043865,-1.0281756322072746
FBgn0086367,-1.0285226180124987
FBgn0039202,-1.0297470373840554
FBgn0005636,-1.0299011593803566
FBgn0033987,-1.0301949455457475
